Id;URL Repository;URL Commit;Files;Hash;BugType1;BugType2;RootCause;ImpactsFromBugs;Lines Changed Total Added;Lines Changed Total Deleted;Lines Changed File Added;Lines Changed File Deleted;Lines Changed File Deleted ;Lines Changed Total Deleted ;Message Commit
178290396;https://github.com/fastestimator/fastestimator;https://github.com/fastestimator/fastestimator/commit/a3053cd1ac05b22f22cceb9ac3c5237ede3e69ae;apphub/image_classification/lenet_cifar10_mixup/lenet_cifar10_mixup.ipynb;a3053cd1ac05b22f22cceb9ac3c5237ede3e69ae;kernel;;Install and Configuration Problems;Crash;816;;360;;1;2;fix ipynb problem that doens't have kernelspec
40307735;https://github.com/flatironinstitute/CaImAn;https://github.com/flatironinstitute/CaImAn/commit/3673b2abd28b8f961c370be9332628f166d4107e;demos/notebooks/demo_motion_correction.ipynb;3673b2abd28b8f961c370be9332628f166d4107e;implementation;;Coding error;Incorrect Functionality;5;;5;;11;11;fixed typo in demos/notebooks/demo_motion_correction.ipynb
40307735;https://github.com/flatironinstitute/CaImAn;https://github.com/flatironinstitute/CaImAn/commit/970904b04c92a8483f4cbbf0473e6a903dec92de;demo_motion_correction.ipynb;970904b04c92a8483f4cbbf0473e6a903dec92de;processing;;Coding error;Bad Performance;470;;470;;22;22;fix issue with multiprocessing on macs with notebooks
40307735;https://github.com/flatironinstitute/CaImAn;https://github.com/flatironinstitute/CaImAn/commit/9e25ed96406fda21dab0044a151894416bafb683;demo_caiman_cnmf_3d.ipynb;9e25ed96406fda21dab0044a151894416bafb683;implementation;;Coding error;Incorrect Functionality;195;;148;;145;187;Merge pull request #68 from j-friedrich/fix3Ddemo fix 3Ddemo
40307735;https://github.com/flatironinstitute/CaImAn;https://github.com/flatironinstitute/CaImAn/commit/03b2077bae21ef5b73cd5bc159a735966dfa057e;demo_caiman_cnmf_3d.ipynb;03b2077bae21ef5b73cd5bc159a735966dfa057e;implementation;;Logic error;Incorrect Functionality;195;;148;;145;187;fix 3Ddemo
40307735;https://github.com/flatironinstitute/CaImAn;https://github.com/flatironinstitute/CaImAn/commit/252b898ab3ca00083da684d75256b36e58d9bd75;demo_caiman_cnmf_3d.ipynb;252b898ab3ca00083da684d75256b36e58d9bd75;environments and settings;;Version Problems;Incorrect Functionality;97;;9;;18;94;Merge pull request #42 from j-friedrich/fix3d Fix3d
40307735;https://github.com/flatironinstitute/CaImAn;https://github.com/flatironinstitute/CaImAn/commit/65daa4c358f22a43956d9a45f81d939730632e39;democnmf.ipynb;65daa4c358f22a43956d9a45f81d939730632e39;processing;;TimeOut;Crash;575;;574;;553;554;added timing to server start to reduce probablilty of bugs
62352963;https://github.com/kundajelab/tfmodisco;https://github.com/kundajelab/tfmodisco/commit/12a30e879c7e770006304b0426e5c5b08a7c22cf;examples/simulated_tal_gata_deeplearning/tf_modisco_tal_gata.ipynb;12a30e879c7e770006304b0426e5c5b08a7c22cf;processing;;Memory Error;Bad Performance;3383;;3354;;3348;3373;debugged
62352963;https://github.com/kundajelab/tfmodisco;https://github.com/kundajelab/tfmodisco/commit/34860866e9822a62ae137d6a8f666980b08658bf;examples/simulated_tf_binding/with hit scoring tf modisco tal gata.ipynb;34860866e9822a62ae137d6a8f666980b08658bf;implementation;;Coding error;Incorrect Functionality;85;;76;;93;101;bugfixes
62352963;https://github.com/kundajelab/tfmodisco;https://github.com/kundajelab/tfmodisco/commit/f0124e8cafb5a1a6f810097c3141eb4275fcf4f8;examples/simulated_tf_binding/tf modisco tal gata.ipynb;f0124e8cafb5a1a6f810097c3141eb4275fcf4f8;environments and settings;;Version Problems;Incorrect Functionality;1295;;690;;592;931;Merge pull request #28 from kundajelab/hotfix Bugfix for tensorflow backend
62352963;https://github.com/kundajelab/tfmodisco;https://github.com/kundajelab/tfmodisco/commit/f0124e8cafb5a1a6f810097c3141eb4275fcf4f8;examples/simulated_tf_binding/with hit scoring tf modisco tal gata.ipynb;f0124e8cafb5a1a6f810097c3141eb4275fcf4f8;environments and settings;;Version Problems;Incorrect Functionality;1295;;373;;335;931;Merge pull request #28 from kundajelab/hotfix Bugfix for tensorflow backend
265612440;https://github.com/coqui-ai/TTS;https://github.com/coqui-ai/TTS/commit/dadefb5dbcec900b7e117b4d865286af2858f133;notebooks/playground.ipynb;dadefb5dbcec900b7e117b4d865286af2858f133;implementation;;Coding error;Incorrect Functionality;51;;17;;5;25;small bug fixes
161231707;https://github.com/rapidsai/cuxfilter;https://github.com/rapidsai/cuxfilter/commit/c997320d798e0514b1554738dbabf4cc9f13c357;python/notebooks/mortgage_example.ipynb;c997320d798e0514b1554738dbabf4cc9f13c357;implementation;;Coding error;Run Error;2;;1;;1;2;typo fix
161231707;https://github.com/rapidsai/cuxfilter;https://github.com/rapidsai/cuxfilter/commit/c997320d798e0514b1554738dbabf4cc9f13c357;python/notebooks/auto_accidents_example.ipynb;c997320d798e0514b1554738dbabf4cc9f13c357;implementation;;Coding error;Run Error;2;;1;;1;2;typo fix
246738676;https://github.com/google/automl;https://github.com/google/automl/commit/b80c5fe86f7b99f76f3f29230cef9c4a46efc799;efficientdet/tutorial.ipynb;b80c5fe86f7b99f76f3f29230cef9c4a46efc799;implementation;;Logic error;Incorrect Functionality;19;;19;;17;17;Fix the visualization bug in tutorial.
151619717;https://github.com/google-research/google-research;https://github.com/google-research/google-research/commit/d297eee9d9c8fa55e32d6ce4afaebe3874897cdf;simulation_research/ising_model/ising_mcmc_tpu.ipynb;d297eee9d9c8fa55e32d6ce4afaebe3874897cdf;portability;;Install and Configuration Problems;Incorrect Functionality;5;;5;;3;3;Correct a parsing error caused by a conversion between internal and external/public format. PiperOrigin-RevId: 281723909
151619717;https://github.com/google-research/google-research;https://github.com/google-research/google-research/commit/aea1da3b73cc389e639001243086d459967b0be5;yeast_transcription_network/yeastnetwork.ipynb;aea1da3b73cc389e639001243086d459967b0be5;implementation;;Logic error;Incorrect Functionality;4;;3;;2;3;Fix DataFrame index handling required by some versions of Pandas. Update link to website. PiperOrigin-RevId: 268270362
151619717;https://github.com/google-research/google-research;https://github.com/google-research/google-research/commit/123463b0087592e8ee793d36bc5efcac42eb623b;simulation_research/ising_model/ising_mcmc_tpu.ipynb;123463b0087592e8ee793d36bc5efcac42eb623b;implementation;;Coding error;Incorrect Functionality;1;;1;;1;1;Fixing a typo. PiperOrigin-RevId: 254799751
151619717;https://github.com/google-research/google-research;https://github.com/google-research/google-research/commit/c11728b1d1f4e030ba3269efba9aa247b86f256f;m_theory/dim4/so8_supergravity_extrema/colab/so8_supergravity.ipynb;c11728b1d1f4e030ba3269efba9aa247b86f256f;implementation;;Coding error;Incorrect Functionality;91;;91;;77;77;Typo fix PiperOrigin-RevId: 251220263
151619717;https://github.com/google-research/google-research;https://github.com/google-research/google-research/commit/1f399a2f1544f57762961beff670785741d20aa2;sufficient_input_subsets/tutorials/sis_mnist_tutorial.ipynb;1f399a2f1544f57762961beff670785741d20aa2;implementation;;Coding error;Incorrect Functionality;3;;3;;3;3;[sufficient_input_subsets] Lint fix. PiperOrigin-RevId: 243257654
40161124;https://github.com/vega/ipyvega;https://github.com/vega/ipyvega/commit/adf59edf8a2184e79f853180382fdad5990f2641;notebooks/widget.ipynb;adf59edf8a2184e79f853180382fdad5990f2641;Environments and Settings;;Install and Configuration Problems;Incorrect Functionality;776;;451;;0;40;Feature/widget (#106) * Add implementation of ipython widget * Address review comments * Fix optional dependencies with webpack * Fix typescript style * Handle updates before widget is rendered correctly * Add lightweight error messaging for updates * Add description to notebook * Call finalize when replacing the view Co-Authored-By: Dominik Moritz <domoritz@gmail.com> * Fix error in finalize call, rebuild static js * Remove from_chart and update docstring accordingly * Make TODO comment re validation more self-explanatory * Allow to set embedding options * Add point how to select between vega / vega-lite * Move widget code into own JS file * Update to newest widget types and rebuild * Factor out common webpack setup
40161124;https://github.com/vega/ipyvega;https://github.com/vega/ipyvega/commit/ede28caade6f97dfb663d014c12c4717f408492b;notebooks/widget.ipynb;ede28caade6f97dfb663d014c12c4717f408492b;Environments and Settings;;Install and Configuration Problems;Incorrect Functionality;1008;;451;;0;10;Implementation of ipython widget (#104) * Add implementation of ipython widget * Address review comments * Fix optional dependencies with webpack * Fix typescript style * Handle updates before widget is rendered correctly * Add lightweight error messaging for updates * Add description to notebook * Call finalize when replacing the view Co-Authored-By: Dominik Moritz <domoritz@gmail.com> * Fix error in finalize call, rebuild static js * Remove from_chart and update docstring accordingly * Make TODO comment re validation more self-explanatory * Allow to set embedding options * Add point how to select between vega / vega-lite * remove defaultStyle
195062961;https://github.com/kili-technology/kili-playground;https://github.com/kili-technology/kili-playground/commit/078b123ea9ad487dee3cb2fb0aeb9680aec0646e;recipes/query_methods.ipynb;078b123ea9ad487dee3cb2fb0aeb9680aec0646e;implementation;;Coding error;Run Error;2;;1;;1;1;Fix emails
195062961;https://github.com/kili-technology/kili-playground;https://github.com/kili-technology/kili-playground/commit/078b123ea9ad487dee3cb2fb0aeb9680aec0646e;recipes/transfer_learning_with_yolo.ipynb;078b123ea9ad487dee3cb2fb0aeb9680aec0646e;implementation;;Coding error;Run Error;2;;1;;0;1;Fix emails
195062961;https://github.com/kili-technology/kili-playground;https://github.com/kili-technology/kili-playground/commit/4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;recipes/export_labels.ipynb;4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;environments and settings;;Version Problems;Incorrect Functionality;52;;1;;0;4;Fix websocket package
195062961;https://github.com/kili-technology/kili-playground;https://github.com/kili-technology/kili-playground/commit/4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;recipes/import_assets.ipynb;4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;environments and settings;;Version Problems;Incorrect Functionality;52;;1;;0;4;Fix websocket package
195062961;https://github.com/kili-technology/kili-playground;https://github.com/kili-technology/kili-playground/commit/4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;recipes/import_predictions.ipynb;4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;environments and settings;;Version Problems;Incorrect Functionality;52;;1;;0;4;Fix websocket package
195062961;https://github.com/kili-technology/kili-playground;https://github.com/kili-technology/kili-playground/commit/4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;recipes/webhooks.ipynb;4cddd1a0e09f8cb4d06b6b47408be6e9bdd890f7;environments and settings;;Version Problems;Incorrect Functionality;52;;48;;3;4;Fix websocket package
261861733;https://github.com/keras-team/keras-io;https://github.com/keras-team/keras-io/commit/e2d22ffde9113d534ac89aa484f4970ef034d280;examples/rl/ipynb/deep_q_network_breakout.ipynb;e2d22ffde9113d534ac89aa484f4970ef034d280;implementation;;Logic error;Incorrect Functionality;85;;33;;24;63;Bugfix: Q model and target model used the same weights (#98) * Bugfix: Q model and target model used the same weights * Huber loss instantiation outside loop * added autogenerated files
261861733;https://github.com/keras-team/keras-io;https://github.com/keras-team/keras-io/commit/cab3a2b218b621e0f51c1024d0d8ea08c15d8bbc;examples/structured_data/ipynb/collaborative_filtering_movielens.ipynb;cab3a2b218b621e0f51c1024d0d8ea08c15d8bbc;implementation;;Coding error;Incorrect Functionality;6;;2;;2;6;Fix typo
24733345;https://github.com/3dmol/3Dmol.js;https://github.com/3dmol/3Dmol.js/commit/ced8b4d775efdc5d0b1de79802fae058f9d89554;py3dmol/prody.ipynb;ced8b4d775efdc5d0b1de79802fae058f9d89554;conversion;;Hardwere software limitations;Incorrect Functionality;714;;711;;180;181;fix bug with exportVRML (clear out cached molobjs)
244029618;https://github.com/data-science-on-aws/workshop;https://github.com/data-science-on-aws/workshop/commit/cd1d9c4eb8e1a0d74813e71836ce0b73e671c37a;00_quickstart/03_visualize_reviews_dataset.ipynb;cd1d9c4eb8e1a0d74813e71836ce0b73e671c37a;cell defect;;Hardwere software limitations;Bad Performance;69;;35;;99;197;using cleaner transpose() per this:for stack bar chart per here: https://github.com/data-science-on-aws/workshop/issues/203
244029618;https://github.com/data-science-on-aws/workshop;https://github.com/data-science-on-aws/workshop/commit/cd1d9c4eb8e1a0d74813e71836ce0b73e671c37a;05_explore/01_visualize_reviews_dataset.ipynb;cd1d9c4eb8e1a0d74813e71836ce0b73e671c37a;cell defect;;Hardwere software limitations;Bad Performance;69;;34;;98;197;using cleaner transpose() per this:for stack bar chart per here: https://github.com/data-science-on-aws/workshop/issues/203
244029618;https://github.com/data-science-on-aws/workshop;https://github.com/data-science-on-aws/workshop/commit/0288ac9fc0dcfb0fe49b31e625f51eb771e270a4;10_pipeline/airflow/01_setup_airflow_dependencies.ipynb;0288ac9fc0dcfb0fe49b31e625f51eb771e270a4;implementation;;Coding error;Incorrect Functionality;4;;1;;1;4;Fixed wrong s3 target for MWAA DAG MWAA DAG was referencing the wrong data set, changed to software reviews
244029618;https://github.com/data-science-on-aws/workshop;https://github.com/data-science-on-aws/workshop/commit/0288ac9fc0dcfb0fe49b31e625f51eb771e270a4;10_pipeline/airflow/02_create_airflow_environment.ipynb;0288ac9fc0dcfb0fe49b31e625f51eb771e270a4;implementation;;Coding error;Incorrect Functionality;4;;1;;1;4;Fixed wrong s3 target for MWAA DAG MWAA DAG was referencing the wrong data set, changed to software reviews
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;datasets/00_overview.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;43;;15;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;datasets/01_convert_cubes.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;26;;30;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;datasets/02_cube_demo.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;7;;21;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;datasets/03_cube_metrics.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;9;;47;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;datasets/04_horizon_metrics.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;16;;39;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;models/carcass_interpolation/01_demo_e.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;2;;2;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;models/carcass_interpolation/01_demo_m.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;2;;2;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/051a96b0b4f80527c6a1d62994ab3b6004fda706;models/carcass_interpolation/02_iterative_research.ipynb;051a96b0b4f80527c6a1d62994ab3b6004fda706;implementation;environments and settings;Coding error;Incorrect Functionality;511;;3;;2;416;Merge branch 'master' of https://github.com/gazprom-neft/seismiqb into faults
203975315;https://github.com/gazprom-neft/seismiqb;https://github.com/gazprom-neft/seismiqb/commit/b6b6d78f5c0fb654f1c2892b1603b743bdce98d8;models/horizons_detection.ipynb;b6b6d78f5c0fb654f1c2892b1603b743bdce98d8;environments and settings;;Version Problems;Incorrect Functionality;7;;2;;2;6;Fix pylint
